language,method,GridSize,boundary,ic,dt_out,timepoint,norm,pathname
MATLAB,NMG,128,periodic,425p,None (10),1040,72.49442989131144,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_425p_phi.csv
MATLAB,SAV,512,periodic,475p,None (10),1040,442.29689042626586,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_475p_phi.csv
MATLAB,SAV,512,neumann,475p,None (10),1040,445.0596686885567,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_475p_phi.csv
MATLAB,NMG,256,neumann,475p,None (10),1040,203.45978213591778,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_475p_phi.csv
MATLAB,NMG,256,neumann,450p,None (10),1040,197.5812212495989,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_450p_phi.csv
MATLAB,SAV,512,periodic,425p,None (10),1040,444.2296384473466,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_425p_phi.csv
MATLAB,NMG,64,neumann,475p,None (10),1040,33.738608653583015,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_475p_phi.csv
MATLAB,SAV,128,periodic,475p,None (10),1040,70.48855266175549,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_475p_phi.csv
MATLAB,SAV,256,neumann,475p,None (10),1040,203.1986161630851,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_475p_phi.csv
MATLAB,NMG,512,periodic,450p,None (10),1040,436.381728459619,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_450p_phi.csv
MATLAB,SAV,64,periodic,425p,None (10),1040,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_425p_phi.csv
MATLAB,SAV,512,neumann,425p,None (10),1040,441.8177346541595,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_425p_phi.csv
MATLAB,SAV,128,neumann,475p,None (10),1040,76.36277057133121,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_475p_phi.csv
MATLAB,SAV,512,neumann,450p,None (10),1040,436.8479945237152,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_450p_phi.csv
MATLAB,SAV,256,periodic,475p,None (10),1040,204.2139040568676,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_475p_phi.csv
MATLAB,NMG,256,periodic,450p,None (10),1040,198.67043109676155,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_450p_phi.csv
MATLAB,SAV,128,neumann,450p,None (10),1040,84.50236417243235,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_450p_phi.csv
MATLAB,NMG,64,periodic,475p,None (10),1040,33.0195849846799,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_475p_phi.csv
MATLAB,NMG,512,periodic,425p,None (10),1040,438.13236401798116,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_425p_phi.csv
MATLAB,NMG,128,periodic,450p,None (10),1040,86.2236282343031,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_450p_phi.csv
MATLAB,NMG,128,neumann,475p,None (10),1040,73.45038740621901,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_475p_phi.csv
MATLAB,NMG,256,periodic,425p,None (10),1040,203.1133406118378,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_425p_phi.csv
MATLAB,SAV,64,periodic,475p,None (10),1040,33.00253026198146,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_475p_phi.csv
MATLAB,NMG,512,neumann,475p,None (10),1040,439.4122485510952,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_475p_phi.csv
MATLAB,NMG,64,periodic,425p,None (10),1040,32.65943054377472,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_425p_phi.csv
MATLAB,SAV,64,neumann,450p,None (10),1040,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_450p_phi.csv
MATLAB,NMG,64,neumann,425p,None (10),1040,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_425p_phi.csv
MATLAB,SAV,256,periodic,450p,None (10),1040,208.37991340339264,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_450p_phi.csv
Julia,SAV,64,periodic,50p,1025,1040,34.52025076195982,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_64_periodic_dtout_1025p_phi.csv
Julia,NMG,256,periodic,50p,1025,1040,120.88864933836557,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_1025p_phi.csv
Julia,SAV,512,periodic,50p,1025,1040,255.8102190514212,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_512_periodic_dtout_1025p_phi.csv
Julia,NMG,512,neumann,50p,1025,1040,256.02831174803106,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_512_neumann_dtout_1025p_phi.csv
Julia,NMG,128,neumann,50p,1025,1040,65.64821992860882,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_1025p_phi.csv
Julia,SAV,64,neumann,50p,1025,1040,34.720163965323444,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_64_neumann_dtout_1025p_phi.csv
Julia,NMG,512,periodic,50p,1025,1040,255.9830197723297,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_512_periodic_dtout_1025p_phi.csv
Julia,NMG,64,periodic,50p,1025,1040,34.77711539999623,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_64_periodic_dtout_1025p_phi.csv
Julia,NMG,256,neumann,50p,1025,1040,120.90506316650037,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_neumann_dtout_1025p_phi.csv
Julia,NMG,128,periodic,50p,1025,1040,65.59696674093102,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_128_periodic_dtout_1025p_phi.csv
Julia,NMG,64,neumann,50p,1025,1040,34.97872844088834,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_64_neumann_dtout_1025p_phi.csv
Julia,SAV,256,neumann,50p,1025,1040,120.87006851943194,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_256_neumann_dtout_1025p_phi.csv
Julia,SAV,256,periodic,50p,1025,1040,120.85214156549081,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_1025p_phi.csv
Julia,SAV,512,neumann,50p,1025,1040,255.85847727584536,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_512_neumann_dtout_1025p_phi.csv
Julia,SAV,128,neumann,50p,1025,1040,65.52919149601709,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_1025p_phi.csv
Julia,SAV,128,periodic,50p,1025,1040,65.47890529761908,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_128_periodic_dtout_1025p_phi.csv
Python,NMG,128,neumann,50p,125,1040,65.82136689226263,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_128_neumann_dtout_125pphi.csv
Python,NMG,64,periodic,50p,175,1040,36.08791057892526,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_64_periodic_dtout_175pphi.csv
Python,NMG,256,periodic,50p,150,1040,30.116539347027643,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_256_periodic_dtout_150pphi.csv
Python,NMG,128,neumann,50p,175,1040,67.44239403245463,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_128_neumann_dtout_175pphi.csv
Python,NMG,64,neumann,50p,150,1040,19.61579909969616,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_64_neumann_dtout_150pphi.csv
Python,NMG,256,neumann,50p,150,1040,30.156241236709167,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_256_neumann_dtout_150pphi.csv
Python,NMG,512,neumann,50p,125,1040,256.0899463203581,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_512_neumann_dtout_125pphi.csv
Python,NMG,256,neumann,50p,175,1040,125.18774901384937,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_256_neumann_dtout_175pphi.csv
Python,NMG,128,periodic,50p,150,1040,26.81357269844526,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_128_periodic_dtout_150pphi.csv
Python,NMG,256,neumann,50p,125,1040,120.9413701200669,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_256_neumann_dtout_125pphi.csv
Python,NMG,64,neumann,50p,175,1040,36.334312166885994,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_64_neumann_dtout_175pphi.csv
Python,NMG,256,periodic,50p,125,1040,120.92371133884987,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_256_periodic_dtout_125pphi.csv
Python,NMG,512,periodic,50p,150,1040,86.62164643551077,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_512_periodic_dtout_150pphi.csv
Python,NMG,64,neumann,50p,125,1040,35.26005140378302,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_64_neumann_dtout_125pphi.csv
Python,NMG,512,periodic,50p,125,1040,256.0307606283054,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_512_periodic_dtout_125pphi.csv
Python,NMG,128,periodic,50p,175,1040,67.2886544999575,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_128_periodic_dtout_175pphi.csv
Python,NMG,512,periodic,50p,175,1040,252.75209467453553,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_512_periodic_dtout_175pphi.csv
Python,NMG,128,neumann,50p,150,1040,27.353982105463228,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_128_neumann_dtout_150pphi.csv
Python,NMG,512,neumann,50p,175,1040,252.77387443987695,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_512_neumann_dtout_175pphi.csv
Python,NMG,512,neumann,50p,150,1040,87.07098151291106,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_512_neumann_dtout_150pphi.csv
Python,NMG,64,periodic,50p,125,1040,35.051806784255916,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_64_periodic_dtout_125pphi.csv
Python,NMG,256,periodic,50p,175,1040,125.10491968595446,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_256_periodic_dtout_175pphi.csv
Python,NMG,64,periodic,50p,150,1040,19.134558179348396,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_64_periodic_dtout_150pphi.csv
Python,NMG,128,periodic,50p,125,1040,65.76877027032238,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_python/NMG_Python_20_dt_5.50e-06_Nx_128_periodic_dtout_125pphi.csv
MATLAB,SAV,64,periodic,450p,None (10),1080,32.66807817428794,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_450p_phi.csv
MATLAB,NMG,512,periodic,475p,None (10),1080,439.68486998824676,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_475p_phi.csv
MATLAB,NMG,512,neumann,450p,None (10),1080,437.49712325407074,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_450p_phi.csv
MATLAB,SAV,256,neumann,450p,None (10),1080,197.97334788598073,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_450p_phi.csv
MATLAB,SAV,64,neumann,475p,None (10),1080,33.75767986543935,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_475p_phi.csv
MATLAB,NMG,256,periodic,475p,None (10),1080,205.0270839559783,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_475p_phi.csv
MATLAB,NMG,128,neumann,425p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_425p_phi.csv
MATLAB,SAV,256,periodic,425p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_425p_phi.csv
MATLAB,NMG,128,periodic,475p,None (10),1080,70.66269918203415,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_475p_phi.csv
MATLAB,SAV,128,periodic,450p,None (10),1080,86.08154136389405,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_450p_phi.csv
MATLAB,NMG,128,neumann,450p,None (10),1080,83.52421855956261,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_450p_phi.csv
MATLAB,SAV,256,neumann,425p,None (10),1080,203.19244867267562,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_425p_phi.csv
MATLAB,SAV,512,periodic,450p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_450p_phi.csv
MATLAB,SAV,128,periodic,425p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_425p_phi.csv
MATLAB,NMG,512,neumann,425p,None (10),1080,438.078283112543,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_425p_phi.csv
MATLAB,NMG,64,neumann,450p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_450p_phi.csv
MATLAB,NMG,64,periodic,450p,None (10),1080,23.797100440947876,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_450p_phi.csv
MATLAB,NMG,256,neumann,425p,None (10),1080,204.48541280899047,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_425p_phi.csv
MATLAB,SAV,64,neumann,425p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_425p_phi.csv
MATLAB,SAV,128,neumann,425p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_425p_phi.csv
MATLAB,NMG,128,periodic,425p,None (10),1080,73.09945678832523,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_425p_phi.csv
MATLAB,SAV,512,periodic,475p,None (10),1080,442.8572770667705,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_475p_phi.csv
MATLAB,SAV,512,neumann,475p,None (10),1080,445.43290086103804,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_475p_phi.csv
MATLAB,NMG,256,neumann,475p,None (10),1080,203.94092919259347,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_475p_phi.csv
MATLAB,NMG,256,neumann,450p,None (10),1080,198.20826075994327,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_450p_phi.csv
MATLAB,SAV,512,periodic,425p,None (10),1080,444.88134112686475,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_425p_phi.csv
MATLAB,NMG,64,neumann,475p,None (10),1080,33.78249859208787,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_475p_phi.csv
MATLAB,SAV,128,periodic,475p,None (10),1080,70.9977345010026,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_475p_phi.csv
MATLAB,SAV,256,neumann,475p,None (10),1080,203.63916080544786,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_475p_phi.csv
MATLAB,NMG,512,periodic,450p,None (10),1080,437.24707882226693,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_450p_phi.csv
MATLAB,SAV,64,periodic,425p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_425p_phi.csv
MATLAB,SAV,512,neumann,425p,None (10),1080,442.4869218334955,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_425p_phi.csv
MATLAB,SAV,128,neumann,475p,None (10),1080,77.05899793791717,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_475p_phi.csv
MATLAB,SAV,512,neumann,450p,None (10),1080,437.6907345667962,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_450p_phi.csv
MATLAB,SAV,256,periodic,475p,None (10),1080,204.7337338274425,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_475p_phi.csv
MATLAB,NMG,256,periodic,450p,None (10),1080,199.29247453536567,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_450p_phi.csv
MATLAB,SAV,128,neumann,450p,None (10),1080,84.89792375329736,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_450p_phi.csv
MATLAB,NMG,64,periodic,475p,None (10),1080,33.033225269376956,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_475p_phi.csv
MATLAB,NMG,512,periodic,425p,None (10),1080,438.7959184282915,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_periodic_n_relax_425p_phi.csv
MATLAB,NMG,128,periodic,450p,None (10),1080,86.5903058249549,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_450p_phi.csv
MATLAB,NMG,128,neumann,475p,None (10),1080,74.09308332806225,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_475p_phi.csv
MATLAB,NMG,256,periodic,425p,None (10),1080,203.74644152715948,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_425p_phi.csv
MATLAB,SAV,64,periodic,475p,None (10),1080,33.01560793201321,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_475p_phi.csv
MATLAB,NMG,512,neumann,475p,None (10),1080,439.78121403470243,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_512_neumann_n_relax_475p_phi.csv
MATLAB,NMG,64,periodic,425p,None (10),1080,32.663140105448335,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_425p_phi.csv
MATLAB,SAV,64,neumann,450p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_450p_phi.csv
MATLAB,NMG,64,neumann,425p,None (10),1080,0.0,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_425p_phi.csv
MATLAB,SAV,256,periodic,450p,None (10),1080,208.6775487440991,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_450p_phi.csv
Julia,SAV,512,periodic,50p,1050,1080,108.39603674667181,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_512_periodic_dtout_1050p_phi.csv
Julia,NMG,64,neumann,50p,1075,1080,35.48359580834631,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_64_neumann_dtout_1075p_phi.csv
Julia,NMG,512,periodic,50p,1050,1080,102.71862454719717,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_512_periodic_dtout_1050p_phi.csv
Julia,NMG,64,neumann,50p,1050,1080,18.202045766143847,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_64_neumann_dtout_1050p_phi.csv
